timesteps,Building01::Rede_interna:N_B01::power,Building02::Rede_interna:N_B01::power,Building03::Rede_interna:N_B01::power,Building04::Rede_interna:N_B01::power,Building05::Rede_interna:N_B01::power,Building06::Rede_interna:N_B01::power,Building07::Rede_interna:N_B01::power,Building08::Rede_interna:N_B01::power,Building09::Rede_interna:N_B01::power,Building10::Rede_interna:N_B01::power
2017-01-06 10:00:00,0.031,0.492,0.191,0.018,0.042,0.05,0.095,0.039,0.042,0.068
2017-01-06 10:30:00,0.041,0.492,0.217,0.018,0.04,0.06,0.087,0.057,0.158,0.075
2017-01-06 11:00:00,0.017,0.451,0.181,0.204,0.037,0.178,0.121,0.033,0.227,0.068
2017-01-06 11:30:00,0.057,0.445,0.43,0.032,0.13,0.515,0.106,0.043,0.053,0.07
2017-01-06 12:00:00,0.017,0.446,0.715,0.041,0.034,0.182,0.086,0.038,0.825,0.141
2017-01-06 12:30:00,0.046,0.445,0.489,0.074,0.052,0.709,0.672,0.125,1.255,0.156
2017-01-06 13:00:00,0.082,0.448,0.153,0.069,0.054,0.863,0.284,0.026,0.515,0.103
2017-01-06 13:30:00,0.026,0.455,0.13,0.084,0.057,1.188,0.112,0.021,0.403,0.097
2017-01-06 14:00:00,0.068,0.456,0.17,0.091,0.051,0.581,0.182,0.026,0.245,0.093
2017-01-06 14:30:00,0.045,0.453,0.167,0.019,0.061,0.488,0.105,0.045,0.106,0.087
2017-01-06 15:00:00,0.017,0.447,0.179,0.018,0.023,0.052,0.107,0.568,0.352,0.064
2017-01-06 15:30:00,0.06,0.451,0.175,0.047,0.107,0.383,0.1,0.772,0.032,0.063
2017-01-06 16:00:00,0.029,0.442,0.157,0.382,0.023,0.351,0.091,0.151,0.039,0.101
2017-01-06 16:30:00,0.04,0.443,0.172,1.677,0.707,0.055,0.112,0.382,0.051,0.072
2017-01-06 17:00:00,0.04,0.444,0.139,1.072,0.889,0.277,0.093,0.075,0.037,0.066
2017-01-06 17:30:00,0.022,0.447,0.626,0.091,0.121,0.146,0.129,0.026,0.049,0.061
2017-01-06 18:00:00,0.054,0.451,0.468,0.195,0.04,0.178,0.182,0.02,0.274,0.119
2017-01-06 18:30:00,0.017,0.429,0.504,1.415,0.07,0.788,0.178,0.026,0.261,0.129
2017-01-06 19:00:00,0.051,0.433,0.643,2.654,0.043,0.22,0.185,0.048,0.745,0.177
2017-01-06 19:30:00,0.029,0.433,1.205,1.071,0.072,0.214,0.222,0.042,0.339,0.181
2017-01-06 20:00:00,0.121,0.431,0.843,1.128,0.583,0.155,0.259,0.046,0.195,0.191
2017-01-06 20:30:00,0.294,0.466,1.636,1.129,0.115,0.359,0.337,0.053,0.747,0.197
2017-01-06 21:00:00,0.492,0.477,0.86,1.081,0.159,0.617,0.445,0.117,0.985,0.392
2017-01-06 21:30:00,0.305,0.484,0.483,0.113,0.09,0.234,0.591,0.047,0.768,0.845
2017-01-06 22:00:00,0.07,0.485,0.32,0.026,0.107,0.233,0.464,0.074,0.501,0.383
2017-01-06 22:30:00,0.075,0.481,0.217,0.054,0.078,0.225,0.349,0.244,0.214,0.179
2017-01-06 23:00:00,0.029,0.489,0.239,0.032,0.129,0.153,0.318,0.204,0.209,0.222
2017-01-06 23:30:00,0.035,0.501,0.214,0.022,0.14,0.321,0.359,0.754,0.939,0.186
2017-01-07 00:00:00,0.043,0.502,0.24,0.067,0.237,0.213,0.36,0.447,0.53,0.092
2017-01-07 00:30:00,0.02,0.49,0.25,0.039,0.14,0.856,0.365,0.065,0.21,0.079
2017-01-07 01:00:00,0.056,0.465,0.215,0.022,0.132,0.1,0.394,0.055,0.197,0.082
2017-01-07 01:30:00,0.019,0.457,0.255,0.052,0.113,0.193,0.213,0.052,0.086,0.085
2017-01-07 02:00:00,0.038,0.459,0.195,0.021,0.129,0.107,0.165,0.061,0.125,0.066
2017-01-07 02:30:00,0.04,0.462,0.201,0.02,0.094,0.064,0.179,0.16,0.162,0.05
2017-01-07 03:00:00,0.019,0.459,0.192,0.051,0.079,0.048,0.148,0.04,0.036,0.068
2017-01-07 03:30:00,0.055,0.472,0.174,0.021,0.074,0.062,0.17,0.025,0.042,0.145
2017-01-07 04:00:00,0.02,0.459,0.239,0.024,0.077,0.206,0.157,0.03,0.026,0.069
2017-01-07 04:30:00,0.043,0.457,0.101,0.081,0.052,0.049,0.175,0.031,0.043,0.048
2017-01-07 05:00:00,0.031,0.456,0.123,0.022,0.051,0.062,0.149,0.05,0.258,0.045
2017-01-07 05:30:00,0.026,0.46,0.09,0.021,0.05,0.096,0.172,0.031,0.036,0.049
2017-01-07 06:00:00,0.084,0.464,0.059,0.04,0.078,0.077,0.15,0.035,0.042,0.047
2017-01-07 06:30:00,0.035,0.473,0.07,0.034,0.094,0.092,0.16,0.024,0.026,0.044
2017-01-07 07:00:00,0.055,0.466,0.032,0.02,0.085,0.098,0.11,0.015,0.043,0.044
2017-01-07 07:30:00,0.057,0.469,0.078,0.02,0.067,0.181,0.118,0.034,0.033,0.067
2017-01-07 08:00:00,0.02,0.456,0.065,0.053,0.043,0.05,0.15,0.032,0.235,0.076
2017-01-07 08:30:00,0.05,0.472,0.121,0.022,0.082,0.104,0.157,0.009,0.042,0.073
2017-01-07 09:00:00,0.352,0.465,0.105,0.127,0.156,0.074,0.143,0.02,0.026,0.086
2017-01-07 09:30:00,0.558,0.501,0.086,0.082,0.388,0.061,0.122,0.02,0.041,0.059
2017-01-07 10:00:00,0.096,0.501,0.484,0.033,0.241,0.768,0.075,0.013,0.03,0.116
2017-01-07 10:30:00,0.08,0.464,0.705,0.024,0.117,0.131,0.047,0.034,0.236,0.122
2017-01-07 11:00:00,0.188,0.461,0.201,0.352,0.308,0.46,0.068,0.025,0.165,0.323
2017-01-07 11:30:00,0.284,0.461,0.112,0.096,0.06,0.806,0.245,0.01,0.213,0.428
2017-01-07 12:00:00,0.777,0.458,0.203,0.031,0.33,0.164,0.306,0.019,0.058,0.078
2017-01-07 12:30:00,0.224,0.463,0.188,0.021,0.222,0.269,0.327,0.018,0.03,0.665
2017-01-07 13:00:00,0.2,0.458,0.637,0.53,0.465,0.112,0.306,0.012,0.044,0.407
2017-01-07 13:30:00,0.232,0.452,0.697,0.532,0.443,1.503,0.247,0.042,0.247,0.83
2017-01-07 14:00:00,0.183,0.449,0.326,0.595,0.212,1.201,0.223,0.02,0.779,0.686
2017-01-07 14:30:00,0.236,0.453,0.232,0.531,0.11,0.745,0.235,0.008,0.739,0.336
2017-01-07 15:00:00,0.378,0.452,0.102,0.129,0.045,0.099,0.2,0.024,0.633,0.111
2017-01-07 15:30:00,0.624,0.465,0.123,0.406,0.096,0.561,0.193,0.069,0.133,0.124
2017-01-07 16:00:00,0.501,0.472,0.099,1.368,0.075,0.409,0.193,0.03,0.048,0.092
2017-01-07 16:30:00,0.19,0.467,0.106,1.119,0.046,0.983,0.178,0.039,0.266,0.102
2017-01-07 17:00:00,0.476,0.469,0.721,1.108,0.385,0.447,0.156,0.065,0.094,0.084
2017-01-07 17:30:00,0.564,0.476,0.833,0.151,0.603,0.517,0.098,0.026,0.135,0.091
2017-01-07 18:00:00,0.47,0.468,0.92,0.055,0.699,0.362,0.132,0.148,0.199,0.142
2017-01-07 18:30:00,0.496,0.442,0.595,0.055,0.717,0.255,0.179,0.037,0.487,0.417
2017-01-07 19:00:00,0.483,0.441,0.414,0.205,0.252,0.375,0.207,0.036,0.359,0.519
2017-01-07 19:30:00,0.185,0.445,0.52,1.319,0.098,0.241,0.216,0.023,0.752,0.568
2017-01-07 20:00:00,0.858,0.458,0.527,1.19,0.083,0.25,0.222,0.022,0.35,0.474
2017-01-07 20:30:00,0.805,0.451,0.454,1.024,0.203,0.505,0.466,0.013,0.804,0.466
2017-01-07 21:00:00,0.12,0.46,0.541,1.005,0.108,0.479,0.961,0.024,0.787,0.488
2017-01-07 21:30:00,0.812,0.458,0.415,1.093,0.105,0.183,0.514,0.046,0.894,0.297
2017-01-07 22:00:00,1.18,0.459,0.387,0.722,0.124,0.328,0.467,0.029,0.751,0.198
2017-01-07 22:30:00,0.495,0.451,0.458,0.08,0.082,0.191,0.361,0.051,0.791,0.246
2017-01-07 23:00:00,0.357,0.503,0.426,0.028,0.113,0.192,0.368,0.043,0.775,0.636
2017-01-07 23:30:00,0.109,0.46,0.339,0.022,0.068,0.508,0.359,0.08,0.754,0.131
2017-01-08 00:00:00,0.108,0.463,0.278,0.026,0.113,0.391,0.349,0.055,0.443,0.71
2017-01-08 00:30:00,0.029,0.465,0.287,0.057,0.07,0.149,0.462,0.032,0.16,0.094
2017-01-08 01:00:00,0.048,0.472,0.259,0.018,0.085,0.346,0.479,0.032,0.102,0.081
2017-01-08 01:30:00,0.02,0.475,0.141,0.019,0.07,0.056,0.468,0.038,0.042,0.082
2017-01-08 02:00:00,0.048,0.475,0.078,0.045,0.132,0.049,0.339,0.034,0.041,0.09
2017-01-08 02:30:00,0.029,0.478,0.041,0.033,0.084,0.092,0.242,0.041,0.095,0.068
2017-01-08 03:00:00,0.036,0.468,0.114,0.038,0.085,0.085,0.194,0.04,0.19,0.071
2017-01-08 03:30:00,0.044,0.446,0.264,0.034,0.055,0.13,0.167,0.032,0.041,0.132
2017-01-08 04:00:00,0.022,0.449,0.379,0.051,0.09,0.093,0.126,0.078,0.042,0.076
2017-01-08 04:30:00,0.046,0.452,0.337,0.018,0.055,0.051,0.121,0.031,0.026,0.05
2017-01-08 05:00:00,0.02,0.447,0.16,0.018,0.066,0.05,0.128,0.033,0.044,0.052
2017-01-08 05:30:00,0.045,0.454,0.168,0.018,0.1,0.073,0.144,0.042,0.242,0.052
2017-01-08 06:00:00,0.064,0.471,0.061,0.051,0.104,0.101,0.108,0.039,0.026,0.054
2017-01-08 06:30:00,0.052,0.476,0.09,0.018,0.055,0.05,0.114,0.034,0.043,0.047
2017-01-08 07:00:00,0.038,0.462,0.067,0.018,0.062,0.049,0.077,0.037,0.028,0.04
2017-01-08 07:30:00,0.029,0.478,0.107,0.018,0.055,0.091,0.07,0.042,0.042,0.04
2017-01-08 08:00:00,0.046,0.47,0.119,0.018,0.062,0.05,0.092,0.018,0.23,0.091
2017-01-08 08:30:00,0.02,0.481,0.074,0.093,0.076,0.181,0.068,0.011,0.032,0.066
2017-01-08 09:00:00,0.054,0.468,0.079,0.036,0.065,0.099,0.176,0.041,0.043,0.074
2017-01-08 09:30:00,0.019,0.475,0.038,0.018,0.057,0.075,0.298,0.018,0.026,0.097
2017-01-08 10:00:00,0.047,0.484,0.068,0.022,0.084,0.051,0.205,0.012,0.044,0.079
2017-01-08 10:30:00,0.068,0.496,0.171,0.247,0.188,0.075,0.199,0.018,0.201,0.096
2017-01-08 11:00:00,0.655,0.51,0.136,0.055,0.109,0.532,0.185,0.013,0.077,0.234
2017-01-08 11:30:00,1.073,0.46,0.203,0.018,0.132,0.857,0.176,0.011,0.087,0.551
2017-01-08 12:00:00,0.597,0.448,0.213,0.018,0.55,0.651,0.557,0.033,0.074,0.098
2017-01-08 12:30:00,1.11,0.436,0.127,0.018,0.124,0.263,1.552,0.03,0.133,0.09
2017-01-08 13:00:00,0.439,0.44,0.068,0.229,0.295,0.097,1.237,0.012,0.397,0.279
2017-01-08 13:30:00,0.289,0.428,0.064,0.57,0.063,0.107,0.984,0.014,0.137,0.365
2017-01-08 14:00:00,0.111,0.442,0.056,0.119,0.046,0.28,0.338,0.016,0.114,0.786
2017-01-08 14:30:00,0.119,0.464,0.046,0.02,0.059,0.432,0.383,0.012,0.84,0.393
2017-01-08 15:00:00,0.471,0.487,0.071,0.018,0.06,0.089,0.363,0.028,0.168,0.162
2017-01-08 15:30:00,0.918,0.459,0.036,0.055,0.146,0.079,0.418,0.036,0.119,0.191
2017-01-08 16:00:00,0.164,0.468,0.127,0.018,0.056,0.065,0.433,0.012,0.281,0.173
2017-01-08 16:30:00,0.195,0.454,0.079,0.018,0.073,0.54,0.456,0.014,0.081,0.232
2017-01-08 17:00:00,0.176,0.465,0.117,0.018,0.073,0.944,0.481,0.017,0.084,0.253
2017-01-08 17:30:00,0.172,0.462,0.053,0.033,0.058,1.435,0.483,0.044,0.09,0.205
2017-01-08 18:00:00,0.153,0.467,0.145,0.039,0.035,0.561,0.475,0.202,0.105,0.263
2017-01-08 18:30:00,0.154,0.455,0.394,0.137,0.064,0.114,0.465,0.112,0.309,0.19
2017-01-08 19:00:00,0.169,0.449,0.224,0.174,0.052,0.245,0.436,0.035,0.142,0.194
2017-01-08 19:30:00,0.14,0.457,0.23,1.497,0.065,0.153,0.442,0.04,0.095,0.2
2017-01-08 20:00:00,0.126,0.456,0.213,1.34,0.05,0.157,0.449,0.039,0.106,0.51
2017-01-08 20:30:00,0.094,0.44,0.311,1.092,0.156,0.334,0.441,0.035,0.114,0.743
2017-01-08 21:00:00,0.409,0.427,0.689,1.138,0.101,0.704,0.467,0.078,0.891,0.54
2017-01-08 21:30:00,0.559,0.758,0.811,1.049,0.133,1.172,0.513,0.072,0.714,0.337
2017-01-08 22:00:00,0.116,0.766,0.762,0.862,0.111,0.267,0.442,0.061,0.655,0.275
2017-01-08 22:30:00,0.1,0.76,0.476,0.021,0.193,0.26,0.464,0.034,0.767,0.333
2017-01-08 23:00:00,0.067,0.759,0.837,0.025,0.147,0.164,0.415,0.056,0.78,0.131
2017-01-08 23:30:00,0.031,0.783,0.872,0.022,0.133,0.135,0.429,0.069,1.007,0.11
2017-01-09 00:00:00,0.047,0.797,0.459,0.022,0.114,0.466,0.428,0.047,0.218,0.099
2017-01-09 00:30:00,0.019,0.811,0.196,0.054,0.132,0.375,0.419,0.025,0.116,0.1
2017-01-09 01:00:00,0.047,0.775,0.219,0.02,0.113,0.061,0.437,0.026,0.081,0.09
2017-01-09 01:30:00,0.027,0.758,0.202,0.055,0.147,0.05,0.427,0.017,0.032,0.135
2017-01-09 02:00:00,0.039,0.764,0.158,0.021,0.075,0.205,0.434,0.017,0.042,0.107
2017-01-09 02:30:00,0.043,0.767,0.178,0.031,0.085,0.051,0.431,0.028,0.222,0.086
2017-01-09 03:00:00,0.026,0.768,0.128,0.044,0.075,0.06,0.241,0.042,0.043,0.062
2017-01-09 03:30:00,0.045,0.78,0.174,0.018,0.062,0.135,0.251,0.033,0.026,0.051
2017-01-09 04:00:00,0.02,0.772,0.099,0.018,0.059,0.114,0.228,0.025,0.044,0.048
2017-01-09 04:30:00,0.046,0.772,0.078,0.018,0.066,0.088,0.14,0.051,0.026,0.049
2017-01-09 05:00:00,0.026,0.788,0.108,0.02,0.061,0.17,0.092,0.026,0.239,0.038
2017-01-09 05:30:00,0.038,0.764,0.097,0.057,0.049,0.062,0.076,0.023,0.026,0.037
2017-01-09 06:00:00,0.037,0.766,0.117,0.018,0.06,0.051,0.081,0.032,0.044,0.045
2017-01-09 06:30:00,0.028,0.752,0.037,0.018,0.111,0.082,0.082,0.028,0.031,0.045
2017-01-09 07:00:00,0.044,0.738,0.075,0.018,0.107,0.088,0.026,0.02,0.043,0.044
2017-01-09 07:30:00,0.026,0.753,0.034,0.018,0.197,0.051,0.053,0.009,0.235,0.042
2017-01-09 08:00:00,0.214,0.735,0.068,0.077,0.159,0.051,0.04,0.02,0.044,0.28
2017-01-09 08:30:00,0.152,0.768,0.049,0.03,0.085,0.081,0.033,0.02,0.026,0.092
2017-01-09 09:00:00,0.163,0.743,0.057,0.063,0.12,0.065,0.049,0.012,0.027,0.08
2017-01-09 09:30:00,0.144,0.764,0.208,0.036,0.072,0.146,0.081,0.038,0.043,0.102
2017-01-09 10:00:00,0.203,0.556,0.207,0.158,0.122,0.126,0.12,0.019,0.232,0.073
2017-01-09 10:30:00,0.157,0.442,0.17,0.028,0.154,0.159,0.095,0.012,0.049,0.084
2017-01-09 11:00:00,0.165,0.456,0.056,0.046,0.058,0.583,0.104,0.018,0.061,0.063
2017-01-09 11:30:00,0.135,0.45,0.076,0.02,0.13,0.946,0.121,0.059,0.077,0.073
2017-01-09 12:00:00,0.164,0.444,0.045,0.016,0.057,0.445,0.121,0.399,0.342,0.082
2017-01-09 12:30:00,0.144,0.443,0.056,0.016,0.029,0.807,0.098,0.72,0.184,0.068
2017-01-09 13:00:00,0.232,0.433,0.063,0.032,0.059,0.957,0.231,0.692,0.058,0.087
2017-01-09 13:30:00,0.337,0.443,0.039,0.253,0.05,0.385,0.078,0.691,0.64,0.06
2017-01-09 14:00:00,0.061,0.451,0.101,1.166,0.188,0.169,0.026,0.679,0.189,0.148
2017-01-09 14:30:00,0.045,0.442,0.073,1.268,0.152,0.521,0.043,0.188,0.356,0.109
2017-01-09 15:00:00,0.025,0.449,0.124,1.057,0.054,0.581,0.041,0.013,0.2,0.084
2017-01-09 15:30:00,0.037,0.448,0.078,0.799,0.066,0.488,0.065,0.023,0.114,0.078
2017-01-09 16:00:00,0.037,0.443,0.059,1.075,0.074,0.299,0.174,0.367,0.044,0.073
2017-01-09 16:30:00,0.025,0.451,0.057,1.046,0.077,0.434,0.179,0.433,0.081,0.055
2017-01-09 17:00:00,0.043,0.449,0.042,0.976,0.047,0.504,0.178,0.333,0.278,0.085
2017-01-09 17:30:00,0.018,0.456,0.075,0.811,0.047,0.151,0.227,0.06,0.061,0.095
2017-01-09 18:00:00,0.046,0.47,0.025,0.585,0.059,0.169,0.223,0.068,0.062,0.087
2017-01-09 18:30:00,0.021,0.451,0.115,0.147,0.049,0.305,0.223,0.12,0.467,0.207
2017-01-09 19:00:00,0.047,0.457,0.262,1.374,0.027,0.165,0.23,0.208,0.169,0.207
2017-01-09 19:30:00,0.098,0.438,1.025,1.346,0.048,0.179,0.205,0.144,0.369,0.335
2017-01-09 20:00:00,0.684,0.442,0.879,1.133,0.028,0.354,0.315,0.047,0.405,0.98
2017-01-09 20:30:00,0.477,0.44,0.773,1.359,0.078,0.264,0.834,1.207,0.218,0.192
2017-01-09 21:00:00,0.894,0.61,0.76,1.025,0.031,0.29,1.011,0.481,0.189,0.2
2017-01-09 21:30:00,1.149,0.791,0.57,0.026,0.061,0.481,1.026,0.37,0.623,0.615
2017-01-09 22:00:00,1.162,0.75,0.622,0.024,0.032,0.286,0.745,0.992,0.952,1.215
2017-01-09 22:30:00,0.62,0.725,0.535,0.022,0.076,0.211,0.434,0.193,0.459,0.823
2017-01-09 23:00:00,0.709,0.708,0.498,0.023,0.093,0.194,0.395,0.15,0.176,0.885
2017-01-09 23:30:00,0.452,0.722,0.636,0.082,0.051,0.282,0.382,0.712,0.163,0.127
2017-01-10 00:00:00,0.031,0.746,0.249,0.031,0.039,0.177,0.41,2.171,0.18,0.085
2017-01-10 00:30:00,0.035,0.763,0.222,0.021,0.056,0.2,0.405,1.724,0.365,0.082
2017-01-10 01:00:00,0.038,0.728,0.114,0.018,0.037,0.232,0.4,1.06,0.096,0.073
2017-01-10 01:30:00,0.027,0.752,0.086,0.021,0.028,0.202,0.418,1.034,0.061,0.084
2017-01-10 02:00:00,0.046,0.747,0.037,0.023,0.049,0.099,0.343,0.977,0.046,0.09
2017-01-10 02:30:00,0.02,0.745,0.069,0.033,0.036,0.058,0.23,0.992,0.046,0.163
2017-01-10 03:00:00,0.047,0.771,0.055,0.048,0.071,0.054,0.236,0.971,0.299,0.088
2017-01-10 03:30:00,0.02,0.748,0.05,0.018,0.032,0.063,0.214,0.944,0.046,0.068
2017-01-10 04:00:00,0.085,0.744,0.116,0.038,0.057,0.05,0.242,0.777,0.047,0.043
2017-01-10 04:30:00,0.042,0.729,0.079,0.033,0.03,0.062,0.227,0.707,0.047,0.048
2017-01-10 05:00:00,0.065,0.741,0.124,0.018,0.076,0.11,0.222,0.654,0.047,0.043
2017-01-10 05:30:00,0.026,0.744,0.059,0.018,0.022,0.086,0.24,0.897,0.049,0.045
2017-01-10 06:00:00,0.046,0.73,0.066,0.048,0.056,0.197,0.217,0.939,0.26,0.051
2017-01-10 06:30:00,0.02,0.723,0.058,0.031,0.021,0.087,0.218,0.664,0.044,0.05
2017-01-10 07:00:00,0.045,0.709,0.048,0.018,0.053,0.097,0.084,0.327,0.048,0.036
2017-01-10 07:30:00,0.031,0.715,0.075,0.018,0.052,0.059,0.026,0.335,0.048,0.045
2017-01-10 08:00:00,0.313,0.736,0.028,0.031,0.049,0.094,0.046,0.334,0.038,0.132
2017-01-10 08:30:00,0.06,0.776,0.121,0.02,0.038,0.081,0.068,0.892,0.246,0.058
2017-01-10 09:00:00,0.023,0.784,0.097,0.238,0.043,0.051,0.06,0.766,0.053,0.053
2017-01-10 09:30:00,0.044,0.747,0.353,0.062,0.135,0.089,0.128,0.297,0.04,0.068
2017-01-10 10:00:00,0.018,0.76,0.279,0.054,0.046,0.056,0.064,0.311,0.058,0.077
2017-01-10 10:30:00,0.044,0.724,0.068,0.213,0.044,0.065,0.089,0.327,0.305,0.081
2017-01-10 11:00:00,0.017,0.73,0.087,0.02,0.028,0.189,0.065,0.442,0.188,0.059
2017-01-10 11:30:00,0.045,0.726,0.036,0.022,0.067,0.618,0.031,0.669,0.197,0.072
2017-01-10 12:00:00,0.025,0.729,0.088,0.022,0.028,0.339,0.095,0.269,0.11,0.072
2017-01-10 12:30:00,0.034,0.732,0.052,0.063,0.069,0.688,0.092,0.129,0.112,0.072
2017-01-10 13:00:00,0.568,0.723,0.097,0.038,0.161,0.619,0.065,0.354,0.329,0.084
2017-01-10 13:30:00,0.095,0.751,0.12,1.033,0.061,1.119,0.047,0.188,0.097,0.065
2017-01-10 14:00:00,0.054,0.758,0.104,1.153,0.028,0.987,0.039,0.3,0.099,0.495
2017-01-10 14:30:00,0.017,0.763,0.116,1.166,0.044,0.514,0.042,0.476,0.079,0.192
2017-01-10 15:00:00,0.045,0.758,0.036,1.127,0.073,0.382,0.054,0.871,0.049,0.078
2017-01-10 15:30:00,0.027,0.751,0.087,1.081,0.076,0.678,0.032,1.232,0.247,0.117
2017-01-10 16:00:00,0.034,0.736,0.05,0.8,0.027,0.577,0.049,0.724,0.029,0.144
2017-01-10 16:30:00,0.036,0.74,0.074,0.023,0.053,0.139,0.048,0.434,0.144,0.092
2017-01-10 17:00:00,0.025,0.733,0.065,0.055,0.075,0.284,0.033,0.708,0.127,0.322
2017-01-10 17:30:00,0.043,0.718,0.061,0.066,0.055,0.209,0.076,0.122,0.056,0.38
2017-01-10 18:00:00,0.017,0.727,0.125,0.891,0.027,0.471,0.1,0.027,0.259,0.113
2017-01-10 18:30:00,0.051,0.704,0.094,2.201,0.044,0.314,0.103,0.037,0.136,0.158
2017-01-10 19:00:00,0.042,0.71,0.187,0.065,0.019,0.214,0.103,0.018,0.228,0.128
2017-01-10 19:30:00,0.053,0.719,0.21,0.039,0.072,0.151,0.084,0.052,0.151,0.405
2017-01-10 20:00:00,0.092,0.713,0.6,0.032,0.058,0.159,0.244,0.5,0.181,0.66
2017-01-10 20:30:00,0.258,0.715,0.718,0.041,0.07,0.838,0.351,0.762,0.716,0.521
2017-01-10 21:00:00,0.108,0.758,0.88,0.046,0.029,0.33,0.267,0.586,0.721,0.246
2017-01-10 21:30:00,0.269,0.784,0.74,0.077,0.05,0.286,0.289,0.292,0.645,0.174
2017-01-10 22:00:00,0.752,0.763,0.538,0.046,0.023,0.17,0.279,0.688,0.679,0.238
2017-01-10 22:30:00,0.68,0.761,0.607,0.027,0.046,0.274,0.292,1.147,0.833,0.509
2017-01-10 23:00:00,0.098,0.765,0.616,0.02,0.042,0.146,0.298,1.21,0.826,0.469
2017-01-10 23:30:00,0.083,0.76,0.536,0.047,0.049,0.194,0.288,0.971,0.565,0.187
2017-01-11 00:00:00,0.036,0.727,0.508,0.035,0.032,0.177,0.307,1.163,0.159,0.148
2017-01-11 00:30:00,0.033,0.726,0.515,0.026,0.045,0.268,0.355,1.24,0.161,0.123
2017-01-11 01:00:00,0.046,0.742,0.408,0.022,0.054,0.195,0.318,0.462,0.245,0.145
2017-01-11 01:30:00,0.019,0.737,0.388,0.038,0.04,0.056,0.2,0.367,0.121,0.143
2017-01-11 02:00:00,0.048,0.738,0.378,0.068,0.026,0.089,0.217,0.383,0.045,0.115
2017-01-11 02:30:00,0.025,0.742,0.295,0.024,0.041,0.114,0.222,0.368,0.039,0.064
2017-01-11 03:00:00,0.04,0.751,0.417,0.018,0.041,0.127,0.238,0.385,0.042,0.057
2017-01-11 03:30:00,0.037,0.743,0.345,0.018,0.058,0.088,0.218,0.317,0.252,0.132
2017-01-11 04:00:00,0.029,0.742,0.349,0.018,0.042,0.057,0.223,0.341,0.031,0.082
2017-01-11 04:30:00,0.046,0.746,0.398,0.05,0.04,0.062,0.229,0.328,0.051,0.056
2017-01-11 05:00:00,0.021,0.75,0.329,0.035,0.035,0.162,0.212,0.329,0.031,0.039
2017-01-11 05:30:00,0.046,0.733,0.287,0.045,0.028,0.068,0.23,0.324,0.047,0.043
2017-01-11 06:00:00,0.02,0.735,0.305,0.018,0.064,0.109,0.224,0.338,0.232,0.052
2017-01-11 06:30:00,0.046,0.736,0.376,0.018,0.035,0.056,0.209,0.338,0.047,0.06
2017-01-11 07:00:00,0.028,0.73,0.263,0.056,0.046,0.05,0.196,0.32,0.031,0.074
2017-01-11 07:30:00,0.038,0.737,0.287,0.022,0.033,0.06,0.174,0.32,0.054,0.085
2017-01-11 08:00:00,0.186,0.743,0.363,0.018,0.059,0.053,0.273,0.328,0.031,0.077
2017-01-11 08:30:00,0.048,0.763,0.348,0.026,0.021,0.052,0.254,0.344,0.243,0.172
2017-01-11 09:00:00,0.04,0.739,0.18,0.057,0.049,0.101,0.159,0.328,0.035,0.075
2017-01-11 09:30:00,0.022,0.755,0.078,0.081,0.028,0.101,0.18,0.581,0.048,0.081
2017-01-11 10:00:00,0.043,0.787,0.15,0.029,0.07,0.935,0.206,0.3,0.03,0.069
2017-01-11 10:30:00,0.018,0.764,0.172,0.018,0.027,1.023,0.165,0.3,0.075,0.098
2017-01-11 11:00:00,0.043,0.747,0.06,0.018,0.109,1.006,0.217,0.458,0.28,0.078
2017-01-11 11:30:00,0.028,0.738,0.059,0.035,0.04,0.746,0.233,0.664,0.118,0.059
2017-01-11 12:00:00,0.033,0.747,0.043,0.038,0.049,0.506,0.259,0.342,0.186,0.065
2017-01-11 12:30:00,0.038,0.751,0.075,0.018,0.027,0.455,0.247,0.177,0.118,0.067
2017-01-11 13:00:00,0.209,0.748,0.026,0.022,0.053,0.404,0.333,0.061,0.048,0.07
2017-01-11 13:30:00,0.129,0.754,0.079,0.367,0.049,1.064,0.378,0.323,0.361,0.829
2017-01-11 14:00:00,0.051,0.761,0.079,0.216,0.047,0.454,0.337,1.048,0.081,0.479
2017-01-11 14:30:00,0.045,0.76,0.115,0.027,0.028,1.077,0.311,0.459,0.113,0.064
2017-01-11 15:00:00,0.026,0.752,0.102,0.022,0.032,0.225,0.332,0.888,0.079,0.073
2017-01-11 15:30:00,0.038,0.737,0.082,0.022,0.149,0.225,0.314,0.8,0.222,0.077
2017-01-11 16:00:00,0.038,0.744,0.071,0.083,0.103,0.085,0.317,1.204,0.051,0.066
2017-01-11 16:30:00,0.077,0.736,0.03,0.022,0.073,0.051,0.342,0.582,0.033,0.06
2017-01-11 17:00:00,0.05,0.753,0.078,0.436,0.145,0.18,0.359,0.732,0.044,0.102
2017-01-11 17:30:00,0.052,0.755,0.035,1.266,0.117,0.093,0.37,0.963,0.058,0.087
2017-01-11 18:00:00,0.022,0.744,0.067,1.121,0.115,0.518,0.439,1.045,0.062,0.551
2017-01-11 18:30:00,0.044,0.718,0.052,1.128,0.258,0.478,0.385,0.313,0.267,0.299
2017-01-11 19:00:00,0.217,0.691,0.104,1.106,0.218,0.215,0.371,0.13,0.143,0.601
2017-01-11 19:30:00,0.995,0.699,0.509,1.176,0.711,0.251,0.409,0.412,0.148,0.522
